t_ns,constellation,svid,cn0,baseband_cn0,elev,azim,used_in_fix,has_ephemeris,has_almanac,carrier_freq_hz
20776787307926,1,6,39.0,34.0,63.20909,30.28321,true,true,true,1.57542E9
20776787307926,1,12,38.1,33.1,32.057495,320.33334,true,true,true,1.57542E9
20776787307926,1,13,41.3,36.3,0.0,0.0,false,false,false,1.57542E9
20776787307926,1,19,43.1,38.1,45.421722,39.81953,true,true,true,1.57542E9
20776787307926,4,194,40.8,35.8,23.116873,100.367325,true,true,true,1.57542E9
20776787307926,4,195,45.4,40.4,31.996284,61.01744,true,true,true,1.57542E9
20776787307926,3,9,38.2,33.2,71.53914,164.60893,false,false,true,1.600875E9
20776787307926,3,20,44.2,39.2,62.461758,301.3863,true,false,true,1.603125E9
20776787307926,3,19,41.6,36.6,33.46568,24.628004,true,true,true,1.6036876E9
20776787307926,6,2,39.6,34.6,59.7632,97.09759,true,true,true,1.57542E9
20776787307926,6,18,41.9,36.9,62.12186,18.264952,true,false,true,1.57542E9
20776787307926,6,25,29.5,24.5,9.811041,122.56708,true,true,true,1.57542E9
20776787307926,6,34,39.1,34.1,86.28873,148.42592,true,true,true,1.57542E9
20776787307926,6,36,30.4,25.4,36.182003,39.14692,true,true,true,1.57542E9
20776787307926,1,6,32.8,27.8,63.20909,30.28321,true,true,true,1.17645E9
20776787307926,1,14,26.6,21.6,14.377782,131.14882,true,true,true,1.17645E9
20776787307926,1,21,23.9,18.9,24.342783,162.48979,true,true,true,1.17645E9
20776787307926,1,24,24.3,19.3,34.232567,251.57062,true,true,true,1.17645E9
20776787307926,4,194,36.5,31.5,23.116873,100.367325,true,true,true,1.17645E9
20776787307926,4,195,34.5,29.5,31.996284,61.01744,true,true,true,1.17645E9
20776787307926,6,2,36.7,31.7,59.7632,97.09759,true,true,true,1.17645E9
20776787307926,6,15,24.3,19.3,33.7457,213.5929,true,true,true,1.17645E9
20776787307926,6,18,35.0,30.0,62.12186,18.264952,true,false,true,1.17645E9
20776787307926,6,30,32.9,27.9,55.00239,332.6621,true,true,true,1.17645E9
20776787307926,6,34,23.9,18.9,86.28873,148.42592,true,true,true,1.17645E9
20776787307926,6,36,25.8,20.8,36.182003,39.14692,true,true,true,1.17645E9
20776787307926,5,23,24.2,19.2,69.79337,206.824,true,true,true,1.17645E9
20776787307926,5,25,27.4,22.4,27.789726,159.2989,true,true,true,1.17645E9
20776787307926,5,28,29.7,24.7,52.936974,278.78583,true,true,true,1.17645E9
20776787307926,5,37,41.3,36.3,40.31164,309.34674,true,true,true,1.17645E9
20776787307926,5,38,32.2,27.2,52.30214,26.505884,true,true,true,1.17645E9
20777766127718,1,5,26.8,21.8,2.8631601,189.00084,false,false,true,1.57542E9
20777766127718,1,6,42.7,37.7,63.20909,30.28321,true,true,true,1.57542E9
20777766127718,1,11,38.9,33.9,74.75225,238.11127,true,true,true,1.57542E9
20777766127718,1,12,39.4,34.4,32.057495,320.33334,true,true,true,1.57542E9
20777766127718,1,13,41.3,36.3,0.0,0.0,false,false,false,1.57542E9
20777766127718,1,17,25.5,20.5,20.18841,67.852646,true,true,true,1.57542E9
20777766127718,1,19,43.8,38.8,45.421722,39.81953,true,true,true,1.57542E9
20777766127718,1,21,35.0,30.0,24.342783,162.48979,true,true,true,1.57542E9
20777766127718,1,22,36.1,31.1,34.9471,123.21783,true,true,true,1.57542E9
20777766127718,1,24,29.4,24.4,34.232567,251.57062,true,true,true,1.57542E9
20777766127718,4,194,42.4,37.4,23.116873,100.367325,true,true,true,1.57542E9
20777766127718,4,195,45.1,40.1,31.996284,61.01744,true,true,true,1.57542E9
20777766127718,3,9,39.0,34.0,71.53914,164.60893,false,false,true,1.600875E9
20777766127718,3,16,25.0,20.0,15.52941,151.81546,true,true,true,1.6014374E9
20777766127718,3,20,43.0,38.0,62.461758,301.3863,false,false,true,1.603125E9
20777766127718,3,19,41.1,36.1,33.46568,24.628004,true,true,true,1.6036876E9
20777766127718,3,21,25.7,20.7,30.403717,248.00447,true,true,true,1.60425E9
20777766127718,5,38,34.1,29.1,52.30214,26.505884,true,true,true,1.561098E9
20777766127718,5,37,41.1,36.1,40.31164,309.34674,true,true,true,1.561098E9
20777766127718,5,28,33.8,28.8,52.936974,278.78583,true,true,true,1.561098E9
20777766127718,5,27,26.2,21.2,14.813224,252.00229,true,true,true,1.561098E9
20777766127718,5,25,34.2,29.2,27.789726,159.2989,true,true,true,1.561098E9
20777766127718,5,23,30.8,25.8,69.79337,206.824,true,true,true,1.561098E9
20777766127718,5,13,43.2,38.2,65.86775,338.9557,true,true,true,1.561098E9
20777766127718,5,9,28.3,23.3,26.833342,145.10509,true,false,true,1.561098E9
20777766127718,5,8,40.4,35.4,36.447605,51.586006,true,true,true,1.561098E9
20777766127718,5,6,40.0,35.0,34.87991,117.6156,true,true,true,1.561098E9
20777766127718,5,3,37.9,32.9,39.595776,127.97173,false,false,true,1.561098E9
20777766127718,5,2,36.1,31.1,54.391964,175.09642,false,false,true,1.561098E9
20777766127718,5,1,30.4,25.4,15.836431,103.618385,false,false,true,1.561098E9
20777766127718,6,2,39.6,34.6,59.7632,97.09759,true,true,true,1.57542E9
20777766127718,6,15,25.0,20.0,33.7457,213.5929,true,true,true,1.57542E9
20777766127718,6,18,41.2,36.2,62.12186,18.264952,true,false,true,1.57542E9
20777766127718,6,25,29.5,24.5,9.811041,122.56708,true,true,true,1.57542E9
20777766127718,6,30,33.2,28.2,55.00239,332.6621,true,true,true,1.57542E9
20777766127718,6,34,38.8,33.8,86.28873,148.42592,true,true,true,1.57542E9
20777766127718,6,36,31.0,26.0,36.182003,39.14692,true,true,true,1.57542E9
20777766127718,1,6,34.7,29.7,63.20909,30.28321,true,true,true,1.17645E9
20777766127718,1,11,25.1,20.1,74.75225,238.11127,true,true,true,1.17645E9
20777766127718,1,14,26.2,21.2,14.377782,131.14882,true,true,true,1.17645E9
20777766127718,1,21,24.6,19.6,24.342783,162.48979,true,true,true,1.17645E9
20777766127718,1,24,24.0,19.0,34.232567,251.57062,true,true,true,1.17645E9
20777766127718,4,194,38.2,33.2,23.116873,100.367325,true,true,true,1.17645E9
20777766127718,4,195,34.1,29.1,31.996284,61.01744,true,true,true,1.17645E9
20777766127718,6,2,38.6,33.6,59.7632,97.09759,true,true,true,1.17645E9
20777766127718,6,15,26.1,21.1,33.7457,213.5929,true,true,true,1.17645E9
20777766127718,6,18,35.3,30.3,62.12186,18.264952,true,false,true,1.17645E9
20777766127718,6,25,22.0,17.0,9.811041,122.56708,true,true,true,1.17645E9
20777766127718,6,27,21.4,16.4,9.07299,312.86243,true,false,true,1.17645E9
20777766127718,6,30,29.5,24.5,55.00239,332.6621,true,true,true,1.17645E9
20777766127718,6,34,26.4,21.4,86.28873,148.42592,true,true,true,1.17645E9
20777766127718,6,36,30.7,25.7,36.182003,39.14692,true,true,true,1.17645E9
20777766127718,5,23,25.9,20.9,69.79337,206.824,true,true,true,1.17645E9
20777766127718,5,25,27.0,22.0,27.789726,159.2989,true,true,true,1.17645E9
20777766127718,5,28,31.5,26.5,52.936974,278.78583,true,true,true,1.17645E9
20777766127718,5,37,40.8,35.8,40.31164,309.34674,true,true,true,1.17645E9
20777766127718,5,38,31.4,26.4,52.30214,26.505884,true,true,true,1.17645E9
20778767756728,1,5,27.5,22.5,2.8631601,189.00084,false,false,true,1.57542E9
20778767756728,1,6,42.5,37.5,63.20909,30.28321,true,true,true,1.57542E9
20778767756728,1,11,38.3,33.3,74.75225,238.11127,true,true,true,1.57542E9
20778767756728,1,12,43.7,38.7,32.057495,320.33334,true,true,true,1.57542E9
20778767756728,1,13,40.7,35.7,0.0,0.0,false,false,false,1.57542E9
20778767756728,1,17,24.3,19.3,20.18841,67.852646,true,true,true,1.57542E9
20778767756728,1,19,45.0,40.0,45.421722,39.81953,true,true,true,1.57542E9
20778767756728,1,21,29.4,24.4,24.342783,162.48979,true,true,true,1.57542E9
20778767756728,1,22,30.7,25.7,34.9471,123.21783,true,true,true,1.57542E9
20778767756728,4,194,44.0,39.0,23.116873,100.367325,true,true,true,1.57542E9
20778767756728,4,195,43.7,38.7,31.996284,61.01744,true,true,true,1.57542E9
20778767756728,2,134,40.4,35.4,0.0,0.0,false,false,false,1.57542E9
20778767756728,3,9,38.1,33.1,71.53914,164.60893,false,false,true,1.600875E9
20778767756728,3,16,25.7,20.7,15.52941,151.81546,true,true,true,1.6014374E9
20778767756728,3,20,42.3,37.3,62.461758,301.3863,false,false,true,1.603125E9
20778767756728,3,19,43.4,38.4,33.46568,24.628004,true,true,true,1.6036876E9
20778767756728,3,21,25.7,20.7,30.403717,248.00447,true,true,true,1.60425E9
20778767756728,5,38,33.1,28.1,52.30214,26.505884,true,true,true,1.561098E9
20778767756728,5,37,38.5,33.5,40.31164,309.34674,true,true,true,1.561098E9
20778767756728,5,28,27.8,22.8,52.936974,278.78583,true,true,true,1.561098E9
20778767756728,5,27,26.2,21.2,14.813224,252.00229,true,true,true,1.561098E9
20778767756728,5,25,34.4,29.4,27.789726,159.2989,true,true,true,1.561098E9
20778767756728,5,23,29.9,24.9,69.79337,206.824,true,true,true,1.561098E9
20778767756728,5,13,43.4,38.4,65.86775,338.9557,true,true,true,1.561098E9
20778767756728,5,9,23.8,18.8,26.833342,145.10509,true,false,true,1.561098E9
20778767756728,5,8,39.9,34.9,36.447605,51.586006,true,true,true,1.561098E9
20778767756728,5,6,39.0,34.0,34.87991,117.6156,true,true,true,1.561098E9
20778767756728,5,3,37.9,32.9,39.595776,127.97173,false,false,true,1.561098E9
20778767756728,5,2,37.4,32.4,54.391964,175.09642,true,false,true,1.561098E9
20778767756728,5,1,30.4,25.4,15.836431,103.618385,true,false,true,1.561098E9
20778767756728,6,2,38.1,33.1,59.7632,97.09759,true,true,true,1.57542E9
20778767756728,6,15,24.3,19.3,33.7457,213.5929,true,true,true,1.57542E9
20778767756728,6,18,41.3,36.3,62.12186,18.264952,true,false,true,1.57542E9
20778767756728,6,25,24.3,19.3,9.811041,122.56708,true,true,true,1.57542E9
20778767756728,6,30,30.7,25.7,55.00239,332.6621,true,true,true,1.57542E9
20778767756728,6,34,34.4,29.4,86.28873,148.42592,true,true,true,1.57542E9
20778767756728,6,36,32.8,27.8,36.182003,39.14692,true,true,true,1.57542E9
20778767756728,1,6,35.8,30.8,63.20909,30.28321,true,true,true,1.17645E9
20778767756728,1,11,30.9,25.9,74.75225,238.11127,true,true,true,1.17645E9
20778767756728,1,14,26.4,21.4,14.377782,131.14882,true,true,true,1.17645E9
20778767756728,1,21,24.7,19.7,24.342783,162.48979,true,true,true,1.17645E9
20778767756728,1,24,27.0,22.0,34.232567,251.57062,true,true,true,1.17645E9
20778767756728,4,194,39.5,34.5,23.116873,100.367325,true,true,true,1.17645E9
20778767756728,4,195,34.2,29.2,31.996284,61.01744,true,true,true,1.17645E9
20778767756728,6,2,37.2,32.2,59.7632,97.09759,true,true,true,1.17645E9
20778767756728,6,15,29.4,24.4,33.7457,213.5929,true,true,true,1.17645E9
20778767756728,6,18,33.5,28.5,62.12186,18.264952,true,false,true,1.17645E9
20778767756728,6,25,21.5,16.5,9.811041,122.56708,true,true,true,1.17645E9
20778767756728,6,27,25.7,20.7,9.07299,312.86243,true,false,true,1.17645E9
20778767756728,6,30,32.2,27.2,55.00239,332.6621,true,true,true,1.17645E9
20778767756728,6,34,25.2,20.2,86.28873,148.42592,true,true,true,1.17645E9
20778767756728,6,36,29.6,24.6,36.182003,39.14692,true,true,true,1.17645E9
20778767756728,5,23,26.2,21.2,69.79337,206.824,true,true,true,1.17645E9
20778767756728,5,25,27.0,22.0,27.789726,159.2989,true,true,true,1.17645E9
20778767756728,5,28,29.6,24.6,52.936974,278.78583,true,true,true,1.17645E9
20778767756728,5,37,41.0,36.0,40.31164,309.34674,true,true,true,1.17645E9
20778767756728,5,38,34.5,29.5,52.30214,26.505884,true,true,true,1.17645E9
20779769967456,1,5,25.5,20.5,2.8631601,189.00084,false,false,true,1.57542E9
20779769967456,1,6,43.8,38.8,63.20909,30.28321,true,true,true,1.57542E9
20779769967456,1,11,37.4,32.4,74.75225,238.11127,true,true,true,1.57542E9
20779769967456,1,12,41.0,36.0,32.057495,320.33334,true,true,true,1.57542E9
20779769967456,1,13,39.1,34.1,0.0,0.0,false,false,false,1.57542E9
20779769967456,1,14,26.9,21.9,14.377782,131.14882,false,true,true,1.57542E9
20779769967456,1,17,24.7,19.7,20.18841,67.852646,true,true,true,1.57542E9
20779769967456,1,19,45.0,40.0,45.421722,39.81953,true,true,true,1.57542E9
20779769967456,1,21,29.4,24.4,24.342783,162.48979,true,true,true,1.57542E9
20779769967456,1,22,28.7,23.7,34.9471,123.21783,true,true,true,1.57542E9
20779769967456,4,194,42.8,37.8,23.116873,100.367325,true,true,true,1.57542E9
20779769967456,4,195,44.0,39.0,31.996284,61.01744,true,true,true,1.57542E9
20779769967456,2,134,40.3,35.3,0.0,0.0,false,false,false,1.57542E9
20779769967456,3,9,37.9,32.9,71.53914,164.60893,false,false,true,1.600875E9
20779769967456,3,16,31.4,26.4,15.52941,151.81546,true,true,true,1.6014374E9
20779769967456,3,20,43.7,38.7,62.461758,301.3863,false,false,true,1.603125E9
20779769967456,3,19,43.9,38.9,33.46568,24.628004,true,true,true,1.6036876E9
20779769967456,3,21,25.7,20.7,30.403717,248.00447,true,true,true,1.60425E9
20779769967456,5,38,33.9,28.9,52.30214,26.505884,true,true,true,1.561098E9
20779769967456,5,37,39.5,34.5,40.31164,309.34674,true,true,true,1.561098E9
20779769967456,5,28,24.8,19.8,52.936974,278.78583,true,true,true,1.561098E9
20779769967456,5,27,20.8,15.8,14.813224,252.00229,true,true,true,1.561098E9
20779769967456,5,25,33.1,28.1,27.789726,159.2989,true,true,true,1.561098E9
20779769967456,5,23,29.2,24.2,69.79337,206.824,true,true,true,1.561098E9
20779769967456,5,13,43.4,38.4,65.86775,338.9557,true,true,true,1.561098E9
