t_ns,gx,gy,gz
30840496475139,-0.8040645,8.986188,3.8434756
30840501233004,-0.6030535,9.029916,3.7772124
30840505990816,-0.4069188,9.060805,3.7291574
30840510748629,-0.25674903,9.062361,3.738727
30840515506494,-0.10024758,9.057233,3.7585735
30840520264306,0.055667654,9.076842,3.7119043
30840525022119,0.18888813,9.085725,3.685691
30840529779983,0.11269797,9.036133,3.808672
30840534537796,-0.024232803,9.053363,3.7691393
30840539295608,-0.27747387,9.072259,3.7131538
30840544053473,-0.50476056,9.038055,3.7721546
30840548811285,-0.642303,9.025185,3.7820454
30840553569098,-0.6779691,9.040106,3.739952
30840558326962,-0.61389804,9.039667,3.752058
30840563084723,-0.5092658,9.036115,3.776198
30840567842587,-0.39408705,9.0477085,3.7621899
30840572600452,-0.28427312,9.056327,3.7513337
30840577358264,-0.20113556,9.052519,3.765878
30840582116077,-0.1543121,9.05182,3.7697673
30840586873941,-0.15012814,9.057354,3.756619
30840591631754,-0.1833614,9.055705,3.7591176
30840596389566,-0.23695439,9.05024,3.7692711
30840601147431,-0.29463598,9.050506,3.76456
30840605905244,-0.34216672,9.051385,3.7584238
30840610663056,-0.36884472,9.047981,3.764092
30840615420921,-0.37045377,9.047012,3.7662582
30840620178733,-0.34960216,9.050484,3.7599084
30840624936546,-0.31506607,9.052257,3.758693
30840629694410,-0.2769582,9.052243,3.761724
30840634452223,-0.24413888,9.054248,3.759174
30840639210035,-0.22575921,9.05659,3.7546775
30840643967900,-0.22439007,9.056225,3.7556398
30840648725712,-0.23858319,9.0556555,3.7561367
30840653483525,-0.26356047,9.056394,3.7526882
30840658241389,-0.2915112,9.056079,3.7513785
30840662999202,-0.3147414,9.054762,3.7526824
30840667757014,-0.3277644,9.054799,3.7514753
30840672514879,-0.32867008,9.055609,3.7494426
30840677272691,-0.31891888,9.055788,3.749849
30840682030504,-0.30162826,9.056346,3.7499356
30840686788316,-0.2820205,9.057749,3.748072
30840691546181,-0.26603976,9.058735,3.7468557
30840696303994,-0.25733525,9.058892,3.7470841
30840701061858,-0.25693277,9.059092,3.7466314
30840705819671,-0.26461193,9.05947,3.7451794
30840710577483,-0.27709973,9.059009,3.745391
30840715335348,-0.29077375,9.058362,3.7459183
