t_s,phase,gnss_x_m,gnss_y_m,gnss_speed,gnss_bearing_deg,gyro_heading_deg,heading_err_deg,imu_accel_speed,imu_accel_speed_err,last_speed,last_speed_err,ml_speed_raw,ml_speed,ml_speed_err,imu_x_m,imu_y_m,imu_pos_err_m,last_x_m,last_y_m,last_pos_err_m,ml_x_m,ml_y_m,ml_pos_err_m,ml_correction_vs_imu_m
26.7900,GNSS_OK,-1.3544,23.8028,2.9471,22.5971,24.0513,1.4543,2.9471,0.0000,2.9471,0.0000,3.0412,2.9471,0.0000,-1.3544,23.8028,0.0000,-1.3544,23.8028,0.0000,-1.3544,23.8028,0.0000,0.0000
26.8900,OUTAGE,-1.2291,24.0633,2.9670,23.5834,25.2959,1.7125,2.8643,-0.1027,2.9471,-0.0199,3.0230,3.0208,0.0539,-1.2320,24.0618,0.0032,-1.2285,24.0692,0.0060,-1.2253,24.0759,0.0132,0.0157
26.9900,OUTAGE,-1.0979,24.3181,2.9868,24.5687,27.0166,2.4479,2.8236,-0.1633,2.9471,-0.0398,3.0266,3.0214,0.0345,-1.1037,24.3133,0.0076,-1.0946,24.3318,0.0141,-1.0881,24.3451,0.0287,0.0354
27.0900,OUTAGE,-0.9610,24.5658,3.0067,25.5523,28.8208,3.2686,2.7795,-0.2272,2.9471,-0.0597,2.9745,3.0169,0.0102,-0.9697,24.5568,0.0126,-0.9525,24.5900,0.0256,-0.9426,24.6094,0.0473,0.0592
27.1900,OUTAGE,-0.8188,24.8047,3.0266,26.5336,30.8502,4.3166,2.7063,-0.3203,2.9471,-0.0796,3.0182,3.0170,-0.0096,-0.8310,24.7892,0.0198,-0.8014,24.8430,0.0420,-0.7879,24.8684,0.0708,0.0902
27.2900,OUTAGE,-0.6682,25.0385,3.0376,28.3693,33.4105,5.0412,2.5970,-0.4405,2.9471,-0.0905,2.9878,3.0143,-0.0233,-0.6880,25.0060,0.0381,-0.6391,25.0890,0.0583,-0.6219,25.1200,0.0938,0.1318
27.3900,OUTAGE,-0.5035,25.2744,3.0467,30.3992,35.9782,5.5790,2.5577,-0.4890,2.9471,-0.0996,2.9105,3.0044,-0.0423,-0.5377,25.2129,0.0703,-0.4660,25.3275,0.0651,-0.4454,25.3632,0.1061,0.1763
27.4900,OUTAGE,-0.3262,25.5099,3.0558,32.4452,39.0641,6.6189,2.4216,-0.6342,2.9471,-0.1087,2.9354,2.9978,-0.0579,-0.3851,25.4010,0.1238,-0.2803,25.5563,0.0653,-0.2565,25.5959,0.1107,0.2335
27.5900,OUTAGE,-0.1377,25.7424,3.0649,34.5025,42.1332,7.6306,2.3762,-0.6887,2.9471,-0.1178,2.9006,2.9886,-0.0763,-0.2257,25.5772,0.1872,-0.0826,25.7749,0.0640,-0.0560,25.8175,0.1110,0.2942
27.6900,OUTAGE,0.0607,25.9690,3.0740,36.5658,45.1735,8.6077,2.4388,-0.6352,2.9471,-0.1269,2.9355,2.9835,-0.0904,-0.0527,25.7491,0.2475,0.1265,25.9826,0.0672,0.1556,26.0279,0.1117,0.3480
27.7900,OUTAGE,0.2674,26.1871,3.0831,38.6296,48.2941,9.6645,2.4305,-0.6526,2.9471,-0.1360,3.0955,2.9942,-0.0889,0.1287,25.9108,0.3092,0.3465,26.1787,0.0795,0.3791,26.2271,0.1186,0.4034
27.8900,OUTAGE,0.4811,26.3938,3.0922,40.6887,51.3116,10.6229,2.4195,-0.6727,2.9471,-0.1451,3.1865,3.0125,-0.0797,0.3176,26.0620,0.3699,0.5765,26.3629,0.1003,0.6143,26.4154,0.1349,0.4614
27.9900,OUTAGE,0.7002,26.5865,3.1013,42.7378,53.9417,11.2039,2.4396,-0.6617,2.9471,-0.1542,3.0901,3.0199,-0.0814,0.5148,26.2056,0.4236,0.8148,26.5364,0.1251,0.8584,26.5931,0.1583,0.5179
28.0900,OUTAGE,0.9234,26.7625,3.1104,44.7717,56.2362,11.4644,2.4027,-0.7077,2.9471,-0.1633,3.1557,3.0328,-0.0776,0.7146,26.3392,0.4720,1.0598,26.7002,0.1500,1.1105,26.7617,0.1872,0.5791
28.1900,OUTAGE,1.1491,26.9188,3.1195,46.7857,58.3860,11.6003,2.3380,-0.7815,2.9471,-0.1724,3.0794,3.0372,-0.0823,0.9137,26.4617,0.5142,1.3107,26.8547,0.1739,1.3692,26.9209,0.2201,0.6468
28.2900,OUTAGE,1.3817,27.0603,3.1088,48.8174,60.3821,11.5646,2.2169,-0.8919,2.9471,-0.1617,3.1190,3.0450,-0.0638,1.1064,26.5713,0.5612,1.5669,27.0003,0.1947,1.6339,27.0714,0.2524,0.7269
28.3900,OUTAGE,1.6266,27.1951,3.0969,50.8721,62.0123,11.1402,2.3517,-0.7452,2.9471,-0.1499,3.1139,3.0516,-0.0454,1.3141,26.6816,0.6011,1.8272,27.1386,0.2084,1.9033,27.2146,0.2774,0.7945
28.4900,OUTAGE,1.8820,27.3232,3.0851,52.9437,63.6270,10.6833,2.4562,-0.6289,2.9471,-0.1380,3.1368,3.0597,-0.0254,1.5341,26.7908,0.6360,2.0912,27.2695,0.2160,2.1775,27.3505,0.2968,0.8528
28.5900,OUTAGE,2.1458,27.4444,3.0732,55.0269,64.9515,9.9246,2.5115,-0.5617,2.9471,-0.1261,3.1425,3.0675,-0.0057,1.7616,26.8971,0.6687,2.3582,27.3943,0.2182,2.4554,27.4804,0.3117,0.9064
28.6900,OUTAGE,2.4162,27.5587,3.0613,57.1162,66.1106,8.9944,2.5752,-0.4861,2.9471,-0.1143,3.1182,3.0724,0.0110,1.9971,27.0014,0.6973,2.6277,27.5136,0.2162,2.7363,27.6048,0.3234,0.9542
28.7900,OUTAGE,2.6914,27.6660,3.0495,59.2062,67.1176,7.9114,2.7776,-0.2719,2.9471,-0.1024,3.1740,3.0820,0.0326,2.2530,27.1094,0.7085,2.8992,27.6282,0.2112,3.0202,27.7246,0.3341,0.9835
28.8900,OUTAGE,2.9693,27.7662,3.0376,61.2912,67.9136,6.6224,2.7496,-0.2880,2.9471,-0.0905,3.2888,3.1017,0.0641,2.5078,27.2128,0.7206,3.1723,27.7390,0.2048,3.3076,27.8413,0.3466,1.0172
28.9900,OUTAGE,3.2480,27.8592,3.0257,63.3659,68.8904,5.5245,2.6375,-0.3882,2.9471,-0.0786,3.2660,3.1174,0.0916,2.7538,27.3078,0.7405,3.4472,27.8452,0.1997,3.5985,27.9535,0.3629,1.0632
29.0900,OUTAGE,3.5258,27.9450,3.0138,65.4248,69.6579,4.2331,2.5182,-0.4956,2.9471,-0.0668,3.2203,3.1271,0.1133,2.9900,27.3953,0.7677,3.7235,27.9476,0.1978,3.8917,28.0622,0.3842,1.1216
29.1900,OUTAGE,3.8005,28.0235,3.0020,67.4630,70.1757,2.7127,2.4178,-0.5842,2.9471,-0.0549,3.1961,3.1337,0.1317,3.2174,27.4773,0.7990,4.0008,28.0476,0.2017,4.1865,28.1685,0.4123,1.1903
29.2900,OUTAGE,4.0733,28.0946,2.9799,68.3759,70.6139,2.2380,2.4634,-0.5165,2.9471,-0.0329,3.1721,3.1374,0.1574,3.4498,27.5591,0.8219,4.2788,28.1454,0.2117,4.4824,28.2727,0.4462,1.2552
29.3900,OUTAGE,4.3481,28.1589,2.9559,69.0676,71.1476,2.0801,2.3841,-0.5717,2.9471,-0.0088,3.0690,3.1309,0.1750,3.6754,27.6361,0.8520,4.5577,28.2406,0.2249,4.7787,28.3738,0.4813,1.3272
29.4900,OUTAGE,4.6248,28.2177,2.9318,69.7599,71.4381,1.6782,2.2964,-0.6354,2.9471,0.0153,2.9587,3.1145,0.1827,3.8931,27.7092,0.8910,4.8370,28.3344,0.2422,5.0740,28.4730,0.5166,1.4063
29.5900,OUTAGE,4.9030,28.2722,2.9077,70.4526,71.4461,0.9935,2.3480,-0.5597,2.9471,0.0394,2.9352,3.0974,0.1897,4.1157,27.7839,0.9265,5.1164,28.4282,0.2643,5.3676,28.5715,0.5526,1.4791
29.6900,OUTAGE,5.1824,28.3237,2.8836,71.1456,71.1993,0.0537,2.4007,-0.4829,2.9471,0.0634,2.8675,3.0755,0.1919,4.3430,27.8613,0.9584,5.3954,28.5232,0.2918,5.6587,28.6706,0.5893,1.5448
29.7900,OUTAGE,5.4625,28.3735,2.8595,71.8387,70.7955,-1.0431,2.5396,-0.3199,2.9471,0.0875,2.9092,3.0597,0.2001,4.5828,27.9448,0.9786,5.6737,28.6201,0.3247,5.9477,28.7713,0.6274,1.5956
29.8900,OUTAGE,5.7431,28.4228,2.8355,72.5315,70.6220,-1.9096,2.6737,-0.1617,2.9471,0.1116,2.9344,3.0478,0.2123,4.8350,28.0335,0.9880,5.9517,28.7179,0.3614,6.2352,28.8724,0.6665,1.6322
29.9900,OUTAGE,6.0238,28.4729,2.8114,73.2240,70.5258,-2.6982,2.6078,-0.2036,2.9471,0.1357,3.0343,3.0465,0.2351,5.0809,28.1205,1.0066,6.2296,28.8162,0.4002,6.5224,28.9740,0.7069,1.6753
30.0900,OUTAGE,6.3042,28.5249,2.7873,73.9159,70.5180,-3.3978,2.6324,-0.1550,2.9471,0.1598,3.0918,3.0508,0.2635,5.3290,28.2083,1.0253,6.5074,28.9145,0.4393,6.8100,29.0757,0.7478,1.7163
30.1900,OUTAGE,6.5840,28.5802,2.7632,74.6070,70.8006,-3.8065,2.6959,-0.0674,2.9471,0.1838,3.1088,3.0563,0.2931,5.5836,28.2969,1.0398,6.7857,29.0114,0.4760,7.0987,29.1762,0.7874,1.7517
30.2900,OUTAGE,6.8638,28.6375,2.7729,74.5188,70.9760,-3.5428,2.6473,-0.1256,2.9471,0.1741,2.9569,3.0469,0.2739,5.8339,28.3832,1.0608,7.0643,29.1074,0.5109,7.3867,29.2756,0.8249,1.7909
30.3900,OUTAGE,7.1446,28.6936,2.7879,74.3094,71.2426,-3.0668,2.7143,-0.0736,2.9471,0.1592,2.9511,3.0377,0.2498,6.0909,28.4705,1.0770,7.3434,29.2022,0.5461,7.6743,29.3732,0.8617,1.8227
30.4900,OUTAGE,7.4261,28.7491,2.8029,74.1000,71.2687,-2.8313,2.8625,0.0597,2.9471,0.1442,2.9595,3.0303,0.2274,6.3620,28.5624,1.0804,7.6225,29.2968,0.5818,7.9613,29.4705,0.8983,1.8392
30.5900,OUTAGE,7.7080,28.8049,2.8178,73.8905,71.2745,-2.6160,3.0380,0.2202,2.9471,0.1292,3.0474,3.0319,0.2141,6.6497,28.6600,1.0681,7.9016,29.3915,0.6177,8.2485,29.5679,0.9350,1.8386
30.6900,OUTAGE,7.9898,28.8616,2.8328,73.6811,71.4532,-2.2279,2.9725,0.1397,2.9471,0.1143,3.0319,3.0319,0.1991,6.9315,28.7545,1.0636,8.1810,29.4852,0.6523,8.5359,29.6643,0.9709,1.8444
30.7900,OUTAGE,8.2712,28.9200,2.8477,73.4716,71.6924,-1.7792,2.7928,-0.0550,2.9471,0.0993,2.6434,2.9949,0.1472,7.1967,28.8422,1.0773,8.4608,29.5778,0.6845,8.8202,29.7584,1.0022,1.8642
30.8900,OUTAGE,8.5518,28.9809,2.8627,73.2622,71.4413,-1.8209,2.7974,-0.0653,2.9471,0.0844,2.5378,2.9514,0.0887,7.4619,28.9313,1.0911,8.7402,29.6716,0.7159,9.1000,29.8523,1.0296,1.8794
30.9900,OUTAGE,8.8313,29.0450,2.8777,73.0527,70.5381,-2.5147,2.8350,-0.0426,2.9471,0.0694,2.7423,2.9315,0.0539,7.7292,29.0257,1.1022,9.0180,29.7698,0.7485,9.3764,29.9500,1.0566,1.8889
31.0900,OUTAGE,9.1092,29.1130,2.8926,72.8433,69.5086,-3.3348,3.0753,0.1827,2.9471,0.0545,3.0417,2.9420,0.0494,8.0172,29.1334,1.0921,9.2941,29.8729,0.7821,9.6520,30.0530,1.0855,1.8757
31.1900,OUTAGE,9.3852,29.1858,2.9076,72.6339,68.3561,-4.2778,3.1885,0.2809,2.9471,0.0395,2.6622,2.9154,0.0078,8.3136,29.2510,1.0736,9.5680,29.9816,0.8166,9.9230,30.1605,1.1133,1.8486
31.2900,OUTAGE,9.6594,29.2645,2.9108,71.9255,67.3756,-4.5500,3.3204,0.4096,2.9471,0.0362,2.7634,2.9009,-0.0099,8.6201,29.3787,1.0456,9.8401,30.0950,0.8500,10.1908,30.2721,1.1392,1.8070
31.3900,OUTAGE,9.9327,29.3500,2.9119,71.1195,66.2077,-4.9118,3.3306,0.4188,2.9471,0.0352,3.0614,2.9162,0.0043,8.9249,29.5131,1.0209,10.1097,30.2139,0.8819,10.4576,30.3898,1.1648,1.7658
31.4900,OUTAGE,10.2049,29.4417,2.9129,70.3124,65.2742,-5.0382,3.4006,0.4878,2.9471,0.0342,3.0403,2.9280,0.0151,9.2337,29.6553,0.9944,10.3774,30.3372,0.9120,10.7236,30.5122,1.1896,1.7187
31.5900,OUTAGE,10.4760,29.5389,2.9139,69.5047,63.9277,-5.5770,3.5924,0.6786,2.9471,0.0332,3.0656,2.9411,0.0272,9.5564,29.8132,0.9597,10.6421,30.4667,0.9426,10.9878,30.6415,1.2156,1.6537
31.6900,OUTAGE,10.7461,29.6409,2.9149,68.6966,62.6419,-6.0547,3.6597,0.7449,2.9471,0.0322,3.0522,2.9517,0.0368,9.8815,29.9814,0.9293,10.9039,30.6021,0.9741,11.2499,30.7772,1.2429,1.5830
31.7900,OUTAGE,11.0151,29.7471,2.9159,67.8884,62.0855,-5.8029,3.7835,0.8676,2.9471,0.0312,2.9758,2.9540,0.0381,10.2158,30.1585,0.8990,11.1643,30.7401,1.0042,11.5109,30.9154,1.2692,1.5001
31.8900,OUTAGE,11.2830,29.8567,2.9169,67.0805,61.7523,-5.3282,3.8366,0.9197,2.9471,0.0302,2.9726,2.9557,0.0388,10.5538,30.3401,0.8749,11.4239,30.8796,1.0325,11.7713,31.0553,1.2943,1.4121
31.9900,OUTAGE,11.5497,29.9692,2.9179,66.2733,61.5081,-4.7652,4.0318,1.1139,2.9471,0.0292,3.0167,2.9615,0.0436,10.9081,30.5324,0.8537,11.6829,31.0201,1.0594,12.0316,31.1966,1.3186,1.3051
32.0900,OUTAGE,11.8152,30.0838,2.9189,65.4669,61.3816,-4.0854,4.1852,1.2663,2.9471,0.0282,3.0613,2.9710,0.0521,11.2755,30.7329,0.8442,11.9416,31.1613,1.0849,12.2924,31.3389,1.3428,1.1838
32.1900,OUTAGE,12.0796,30.1999,2.9199,64.6619,60.9369,-3.7249,4.3244,1.4045,2.9471,0.0271,3.0863,2.9820,0.0621,11.6535,30.9430,0.8566,12.1992,31.3045,1.1111,12.5531,31.4838,1.3684,1.0496
32.2900,OUTAGE,12.3422,30.3196,2.9283,64.1666,60.2649,-3.9018,4.5274,1.5991,2.9471,0.0188,3.0825,2.9916,0.0633,12.0466,31.1675,0.8979,12.4551,31.4506,1.1366,12.8128,31.6321,1.3944,0.8961
32.3900,OUTAGE,12.6028,30.4460,2.9373,63.6969,59.9307,-3.7662,4.3787,1.4414,2.9471,0.0098,3.0593,2.9980,0.0607,12.4256,31.3869,0.9574,12.7102,31.5983,1.1573,13.0723,31.7824,1.4164,0.7580
32.4900,OUTAGE,12.8617,30.5779,2.9463,63.2270,59.8444,-3.3826,4.4448,1.4985,2.9471,0.0008,3.0604,3.0039,0.0576,12.8099,31.6102,1.0336,12.9650,31.7463,1.1730,13.3320,31.9333,1.4347,0.6140
32.5900,OUTAGE,13.1193,30.7142,2.9553,62.7569,59.8982,-2.8587,4.2500,1.2947,2.9471,-0.0082,3.0502,3.0083,0.0530,13.1776,31.8233,1.1107,13.2199,31.8942,1.1842,13.5923,32.0841,1.4493,0.4899
32.6900,OUTAGE,13.3761,30.8538,2.9643,62.2868,59.8581,-2.4287,4.1789,1.2146,2.9471,-0.0172,3.0240,3.0098,0.0455,13.5390,32.0332,1.1906,13.4748,32.0421,1.1924,13.8526,32.2353,1.4614,0.3731
32.7900,OUTAGE,13.6324,30.9955,2.9733,61.8166,59.7566,-2.0601,4.3774,1.4041,2.9471,-0.0262,3.0430,3.0130,0.0397,13.9171,32.2537,1.2899,13.7294,32.1906,1.1990,14.1129,32.3870,1.4721,0.2369
32.8900,OUTAGE,13.8887,31.1383,2.9823,61.3466,59.8533,-1.4933,4.6607,1.6784,2.9471,-0.0352,3.0429,3.0158,0.0335,14.3202,32.4877,1.4167,13.9842,32.3386,1.2041,14.3736,32.5385,1.4818,0.0737
32.9900,OUTAGE,14.1453,31.2810,2.9913,60.8766,59.8400,-1.0366,4.6370,1.6458,2.9471,-0.0442,3.0459,3.0187,0.0274,14.7211,32.7207,1.5506,14.2390,32.4866,1.2093,14.6347,32.6902,1.4917,0.0917
33.0900,OUTAGE,14.4028,31.4224,3.0003,60.4068,59.9087,-0.4982,4.4916,1.4913,2.9471,-0.0532,3.0453,3.0212,0.0209,15.1097,32.9459,1.6795,14.4940,32.6344,1.2154,14.8961,32.8416,1.5025,0.2377
33.1900,OUTAGE,14.6614,31.5616,3.0093,59.9373,59.8312,-0.1061,4.4458,1.4365,2.9471,-0.0622,3.0564,3.0246,0.0153,15.4941,33.1693,1.8106,14.7488,32.7825,1.2241,15.1575,32.9936,1.5156,0.3796
33.2900,OUTAGE,14.9207,31.6993,3.0137,60.1286,60.1008,-0.0279,4.3445,1.3309,2.9471,-0.0666,3.0542,3.0274,0.0137,15.8707,33.3859,1.9357,15.0043,32.9294,1.2329,15.4200,33.1446,1.5290,0.5113
33.3900,OUTAGE,15.1799,31.8380,3.0176,60.3770,60.6325,0.2554,4.5193,1.5017,2.9471,-0.0706,3.0440,3.0290,0.0113,16.2646,33.6075,2.0755,15.2611,33.0739,1.2386,15.6840,33.2931,1.5399,0.6603
33.4900,OUTAGE,15.4391,31.9773,3.0216,60.6255,61.5071,0.8816,4.7224,1.7008,2.9471,-0.0745,3.0439,3.0304,0.0088,16.6796,33.8328,2.2320,15.5202,33.2145,1.2399,15.9503,33.4377,1.5472,0.8295
33.5900,OUTAGE,15.6984,32.1170,3.0256,60.8739,62.1168,1.2429,4.8599,1.8343,2.9471,-0.0785,3.0456,3.0318,0.0063,17.1092,34.0601,2.4012,15.7806,33.3524,1.2381,16.2183,33.5795,1.5521,1.0123
33.6900,OUTAGE,15.9582,32.2566,3.0296,61.1224,62.3566,1.2342,4.9626,1.9330,2.9471,-0.0825,3.0393,3.0326,0.0030,17.5488,34.2903,2.5819,16.0417,33.4891,1.2353,16.4869,33.7202,1.5561,1.2052
33.7900,OUTAGE,16.2185,32.3960,3.0335,61.3709,62.4892,1.1183,5.1972,2.1636,2.9471,-0.0865,3.0287,3.0322,-0.0014,18.0097,34.5304,2.7865,16.3031,33.6252,1.2321,16.7559,33.8602,1.5597,1.4217
33.8900,OUTAGE,16.4794,32.5348,3.0375,61.6194,62.7982,1.1789,5.2006,2.1631,2.9471,-0.0904,3.0327,3.0322,-0.0053,18.4723,34.7681,2.9932,16.5652,33.7599,1.2281,17.0255,33.9988,1.5626,1.6385
33.9900,OUTAGE,16.7413,32.6727,3.0415,61.8678,62.9928,1.1250,5.2203,2.1788,2.9471,-0.0944,3.0369,3.0327,-0.0088,18.9374,35.0052,3.2036,16.8278,33.8938,1.2241,17.2957,34.1365,1.5653,1.8573
34.0900,OUTAGE,17.0042,32.8095,3.0455,62.1162,63.2623,1.1461,5.4621,2.4166,2.9471,-0.0984,3.0402,3.0334,-0.0121,19.4252,35.2509,3.4382,17.0910,34.0264,1.2199,17.5666,34.2730,1.5678,2.1001
34.1900,OUTAGE,17.2684,32.9448,3.0494,62.3646,63.7524,1.3878,5.3901,2.3407,2.9471,-0.1024,3.0387,3.0339,-0.0155,19.9086,35.4893,3.6667,17.3553,34.1567,1.2150,17.8388,34.4072,1.5696,2.3356
34.2900,OUTAGE,17.5338,33.0790,3.0491,62.5212,64.0166,1.4954,5.6009,2.5517,2.9471,-0.1021,3.0421,3.0347,-0.0144,20.4121,35.7347,3.9163,17.6202,34.2858,1.2099,18.1115,34.5401,1.5712,2.5922
34.3900,OUTAGE,17.8001,33.2129,3.0481,62.6627,64.0957,1.4330,5.7736,2.7255,2.9471,-0.1011,3.0395,3.0351,-0.0130,20.9314,35.9869,4.1834,17.8853,34.4146,1.2047,18.3846,34.6727,1.5725,2.8659
34.4900,OUTAGE,18.0673,33.3462,3.0471,62.8041,63.8585,1.0544,5.8662,2.8191,2.9471,-0.1000,3.0365,3.0353,-0.0118,21.4580,36.2454,4.4612,18.1499,34.5444,1.2010,18.6570,34.8065,1.5748,3.1490
34.5900,OUTAGE,18.3355,33.4789,3.0461,62.9455,63.4379,0.4924,5.8471,2.8009,2.9471,-0.0990,3.0464,3.0363,-0.0098,21.9810,36.5068,4.7391,18.4135,34.6762,1.1998,18.9286,34.9422,1.5790,3.4300
34.6900,OUTAGE,18.6045,33.6107,3.0451,63.0869,62.7167,-0.3702,5.9485,2.9034,2.9471,-0.0980,3.0503,3.0377,-0.0074,22.5097,36.7795,5.0291,18.6754,34.8113,1.2027,19.1986,35.0815,1.5863,3.7211
34.7900,OUTAGE,18.8743,33.7414,3.0441,63.2283,61.8274,-1.4009,5.9897,2.9456,2.9471,-0.0970,3.0477,3.0386,-0.0055,23.0377,37.0623,5.3256,18.9352,34.9504,1.2105,19.4665,35.2249,1.5973,4.0162
34.8900,OUTAGE,19.1450,33.8709,3.0431,63.3697,61.5243,-1.8454,6.0089,2.9658,2.9471,-0.0960,3.0438,3.0391,-0.0040,23.5659,37.3488,5.6250,19.1942,35.0909,1.2210,19.7336,35.3698,1.6104,4.3131
34.9900,OUTAGE,19.4165,33.9990,3.0421,63.5111,61.6653,-1.8459,6.1303,3.0882,2.9471,-0.0950,3.0354,3.0388,-0.0033,24.1055,37.6398,5.9365,19.4536,35.2308,1.2324,20.0011,35.5141,1.6240,4.6222
35.0900,OUTAGE,19.6887,34.1254,3.0411,63.6525,62.0687,-1.5838,6.0587,3.0177,2.9471,-0.0940,3.0382,3.0387,-0.0024,24.6408,37.9236,6.2409,19.7140,35.3688,1.2437,20.2696,35.6564,1.6375,4.9242
35.1900,OUTAGE,19.9617,34.2500,3.0400,63.7939,62.6606,-1.1334,5.9900,2.9500,2.9471,-0.0930,3.0497,3.0397,-0.0003,25.1729,38.1986,6.5382,19.9758,35.5042,1.2543,20.5396,35.7960,1.6505,5.2192
35.2900,OUTAGE,20.2351,34.3753,3.0467,64.2488,63.0574,-1.1914,5.9270,2.8804,2.9471,-0.0996,3.0503,3.0407,-0.0059,25.7013,38.4672,6.8281,20.2385,35.6377,1.2625,20.8106,35.9338,1.6614,5.5078
35.3900,OUTAGE,20.5088,34.5031,3.0537,64.7179,63.2540,-1.4640,5.8751,2.8214,2.9471,-0.1066,3.0454,3.0412,-0.0125,26.2259,38.7316,7.1109,20.5017,35.7704,1.2672,21.0822,36.0707,1.6691,5.7912
35.4900,OUTAGE,20.7830,34.6320,3.0607,65.1873,64.3704,-0.8169,5.7708,2.7101,2.9471,-0.1136,3.0464,3.0417,-0.0190,26.7462,38.9812,7.3807,20.7674,35.8978,1.2659,21.3565,36.2022,1.6716,6.0640
35.5900,OUTAGE,21.0580,34.7603,3.0677,65.6567,65.5571,-0.0996,5.8326,2.7650,2.9471,-0.1206,3.0335,3.0409,-0.0268,27.2772,39.2226,7.6544,21.0357,36.0198,1.2597,21.6333,36.3281,1.6700,6.3428
35.6900,OUTAGE,21.3339,34.8863,3.0746,66.1262,67.0998,0.9735,5.8580,2.7834,2.9471,-0.1276,3.0309,3.0399,-0.0347,27.8168,39.4505,7.9284,21.3072,36.1345,1.2484,21.9133,36.4463,1.6642,6.6239
35.7900,OUTAGE,21.6110,35.0084,3.0816,66.5958,68.7137,2.1179,5.6403,2.5587,2.9471,-0.1346,3.0392,3.0399,-0.0418,28.3424,39.6553,8.1795,21.5818,36.2414,1.2333,22.1966,36.5567,1.6553,6.8827
35.8900,OUTAGE,21.8895,35.1251,3.0886,67.0652,70.2757,3.2105,5.9014,2.8128,2.9471,-0.1416,3.0136,3.0374,-0.0513,28.8979,39.8544,8.4549,21.8592,36.3409,1.2162,22.4825,36.6592,1.6447,7.1671
35.9900,OUTAGE,22.1695,35.2347,3.0956,67.5346,71.3244,3.7899,5.9252,2.8296,2.9471,-0.1485,3.0347,3.0371,-0.0585,29.4592,40.0442,8.7333,22.1384,36.4353,1.2010,22.7702,36.7565,1.6361,7.4533
36.0900,OUTAGE,22.4515,35.3355,3.1026,68.0037,72.2633,4.2596,5.9712,2.8686,2.9471,-0.1555,3.0265,3.0361,-0.0665,30.0279,40.2261,9.0178,22.4191,36.5251,1.1900,23.0594,36.8490,1.6310,7.7437
36.1900,OUTAGE,22.7354,35.4259,3.1096,68.4726,73.2114,4.7388,5.8810,2.7714,2.9471,-0.1625,3.0399,3.0365,-0.0731,30.5910,40.3960,9.2958,22.7012,36.6102,1.1848,23.3501,36.9367,1.6310,8.0248
36.2900,OUTAGE,23.0212,35.5105,3.1063,69.5067,74.1288,4.6221,6.1309,3.0247,2.9471,-0.1592,3.0422,3.0370,-0.0692,31.1807,40.5636,9.5974,22.9847,36.6908,1.1808,23.6422,37.0197,1.6320,8.3299
36.3900,OUTAGE,23.3085,35.5953,3.1023,70.5789,75.0291,4.4503,6.0933,2.9910,2.9471,-0.1552,3.0345,3.0368,-0.0655,31.7693,40.7210,9.8924,23.2694,36.7669,1.1723,23.9356,37.0982,1.6285,8.6309
36.4900,OUTAGE,23.5972,35.6786,3.0983,71.6533,76.2014,4.5481,6.1248,3.0265,2.9471,-0.1512,3.0786,3.0408,-0.0575,32.3641,40.8671,10.1872,23.5556,36.8372,1.1593,24.2309,37.1707,1.6211,8.9338
36.5900,OUTAGE,23.8876,35.7589,3.0943,72.7294,77.5117,4.7823,6.1109,3.0166,2.9471,-0.1473,3.0862,3.0451,-0.0492,32.9608,40.9992,10.4778,23.8433,36.9009,1.1428,24.5282,37.2365,1.6105,9.2340
36.6900,OUTAGE,24.1796,35.8346,3.0903,73.8062,78.7073,4.9011,6.2056,3.1152,2.9471,-0.1433,3.0335,3.0440,-0.0464,33.5693,41.1208,10.7754,24.1323,36.9586,1.1250,24.8267,37.2961,1.5984,9.5426
36.7900,OUTAGE,24.4734,35.9040,3.0864,74.8832,79.9434,5.0603,6.4325,3.3461,2.9471,-0.1393,3.0174,3.0415,-0.0449,34.2027,41.2331,11.0931,24.4225,37.0101,1.1073,25.1262,37.3493,1.5858,9.8725
36.8900,OUTAGE,24.7691,35.9655,3.0824,75.9594,80.9151,4.9556,6.4315,3.3491,2.9471,-0.1353,3.0199,3.0394,-0.0430,34.8378,41.3346,11.4108,24.7135,37.0566,1.0926,25.4263,37.3972,1.5754,10.2019
36.9900,OUTAGE,25.0666,36.0175,3.0784,77.0342,81.7709,4.7367,6.4777,3.3993,2.9471,-0.1313,3.0399,3.0395,-0.0390,35.4789,41.4274,11.7338,25.0052,37.0988,1.0831,25.7271,37.4407,1.5691,10.5352
37.0900,OUTAGE,25.3662,36.0583,3.0744,78.1068,82.1942,4.0874,6.4672,3.3927,2.9471,-0.1274,3.0744,3.0428,-0.0317,36.1196,41.5152,12.0587,25.2972,37.1388,1.0827,26.0286,37.4821,1.5703,10.8671
37.1900,OUTAGE,25.6679,36.0864,3.0705,79.1765,82.5333,3.3568,6.4989,3.4284,2.9471,-0.1234,3.1089,3.0491,-0.0214,36.7640,41.5996,12.3903,25.5894,37.1771,1.0936,26.3309,37.5217,1.5810,11.2017
37.2900,OUTAGE,25.9723,36.1056,3.0797,80.0937,83.0857,2.9920,6.3617,3.2819,2.9471,-0.1327,2.9600,3.0406,-0.0391,37.3955,41.6762,12.7091,25.8820,37.2126,1.1107,26.6328,37.5583,1.5958,11.5236
