t_s,x_m,y_m,v,heading_deg,mode,k,sigma_pos,mm_seg,mm_conf,lat,lon
0.0000,-0.1756,0.0188,0.0000,0.0000,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.1000,-0.1756,0.0188,0.0000,-0.0053,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.2000,-0.1756,0.0188,0.0000,-0.0077,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.3000,-0.1756,0.0188,0.0000,-0.0061,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.4000,-0.1756,0.0188,0.0000,-0.0199,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.5000,-0.1756,0.0188,0.0000,-0.0293,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.6000,-0.1756,0.0188,0.0000,-0.0436,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.7000,-0.1756,0.0188,0.0000,-0.0533,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.8000,-0.1756,0.0188,0.0000,-0.0075,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
0.9000,-0.1756,0.0188,0.0000,-0.0618,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.0000,-0.1756,0.0188,0.0000,-0.0781,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.1000,-0.1756,0.0188,0.0000,-0.0612,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.2000,-0.1756,0.0188,0.0000,-0.1147,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.3000,-0.1756,0.0188,0.0000,-0.0893,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.4000,-0.1756,0.0188,0.0000,-0.0941,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.5000,-0.1756,0.0188,0.0000,-0.0853,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.6000,-0.1756,0.0188,0.0000,-0.1091,GNSS_INS,1.0000,3.0000,-1,,28.5260,77.5706
1.7000,-0.1756,0.0188,0.0000,-0.1742,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
1.8000,-0.1756,0.0188,0.0000,-0.1755,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
1.9000,-0.1756,0.0188,0.0000,-0.1898,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.0000,-0.1756,0.0188,0.0000,-0.1835,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.1000,-0.1756,0.0188,0.0000,-0.1673,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.2000,-0.1756,0.0188,0.0000,-0.1891,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.3000,-0.1756,0.0188,0.0000,-0.1805,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.4000,-0.1756,0.0188,0.0000,-0.1759,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.5000,-0.1756,0.0188,0.0000,-0.1816,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.6000,-0.1756,0.0188,0.0000,-0.1867,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.7000,-0.1756,0.0188,0.0000,-0.1773,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.8000,-0.1756,0.0188,0.0000,-0.1824,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
2.9000,-0.1756,0.0188,0.0000,-0.1935,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
3.0000,-0.1756,0.0188,0.0000,-0.1854,GNSS_INS,1.0000,2.3523,-1,,28.5260,77.5706
3.1000,-0.1773,-0.0003,0.0000,-0.1777,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.2000,-0.1773,-0.0003,0.0000,-0.1773,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.3000,-0.1773,-0.0003,0.0000,-0.1863,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.4000,-0.1773,-0.0003,0.0000,-0.1814,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.5000,-0.1773,-0.0003,0.0000,-0.1817,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.6000,-0.1773,-0.0003,0.0000,-0.1794,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.7000,-0.1773,-0.0003,0.0000,-0.1926,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.8000,-0.1773,-0.0003,0.0000,-0.1972,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
3.9000,-0.1773,-0.0003,0.0000,-0.2079,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
4.0000,-0.1773,-0.0003,0.0000,-0.1903,GNSS_INS,1.0000,1.9986,-1,,28.5260,77.5706
4.1000,-0.1723,-0.0191,0.0000,-0.1947,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.2000,-0.1723,-0.0191,0.0000,-0.1872,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.3000,-0.1723,-0.0191,0.0000,-0.1996,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.4000,-0.1723,-0.0191,0.0000,-0.1949,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.5000,-0.1723,-0.0191,0.0000,-0.1912,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.6000,-0.1723,-0.0191,0.0000,-0.2059,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.7000,-0.1723,-0.0191,0.0000,-0.2105,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.8000,-0.1723,-0.0191,0.0000,-0.2093,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
4.9000,-0.1723,-0.0191,0.0000,-0.2152,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
5.0000,-0.1723,-0.0191,0.0000,-0.2252,GNSS_INS,1.0000,1.7679,-1,,28.5260,77.5706
5.1000,-0.1606,-0.0207,0.0000,-0.2291,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.2000,-0.1606,-0.0207,0.0000,-0.2304,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.3000,-0.1606,-0.0207,0.0000,-0.2351,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.4000,-0.1606,-0.0207,0.0000,-0.2364,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.5000,-0.1606,-0.0207,0.0000,-0.2347,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.6000,-0.1606,-0.0207,0.0000,-0.2338,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.7000,-0.1606,-0.0207,0.0000,-0.2334,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.8000,-0.1606,-0.0207,0.0000,-0.2383,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
5.9000,-0.1606,-0.0207,0.0000,-0.2317,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
6.0000,-0.1606,-0.0207,0.0000,-0.2391,GNSS_INS,1.0000,1.6022,-1,,28.5260,77.5706
6.1000,-0.1323,0.0061,0.0000,-0.2443,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.2000,-0.1323,0.0061,0.0000,-0.2428,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.3000,-0.1323,0.0061,0.0000,-0.2404,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.4000,-0.1323,0.0061,0.0000,-0.2476,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.5000,-0.1323,0.0061,0.0000,-0.2535,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.6000,-0.1323,0.0061,0.0000,-0.2626,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.7000,-0.1323,0.0061,0.0000,-0.2507,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.8000,-0.1323,0.0061,0.0000,-0.2517,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
6.9000,-0.1323,0.0061,0.0000,-0.2480,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
7.0000,-0.1323,0.0061,0.0000,-0.2466,GNSS_INS,1.0000,1.4757,-1,,28.5260,77.5706
7.1000,-0.1068,0.0275,0.0000,-0.2472,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.2000,-0.1068,0.0275,0.0000,-0.2464,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.3000,-0.1068,0.0275,0.0000,-0.2478,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.4000,-0.1068,0.0275,0.0000,-0.2499,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.5000,-0.1068,0.0275,0.0000,-0.2519,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.6000,-0.1068,0.0275,0.0000,-0.2517,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.7000,-0.1068,0.0275,0.0000,-0.2517,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.8000,-0.1068,0.0275,0.0000,-0.2553,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
7.9000,-0.1068,0.0275,0.0000,-0.2613,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
8.0000,-0.1068,0.0275,0.0000,-0.2519,GNSS_INS,1.0000,1.3752,-1,,28.5260,77.5706
8.1000,-0.0808,0.0478,0.0000,-0.2584,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.2000,-0.0808,0.0478,0.0000,-0.2569,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.3000,-0.0808,0.0478,0.0000,-0.2581,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.4000,-0.0808,0.0478,0.0000,-0.2593,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.5000,-0.0808,0.0478,0.0000,-0.2563,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.6000,-0.0808,0.0478,0.0000,-0.2576,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.7000,-0.0808,0.0478,0.0000,-0.2567,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.8000,-0.0808,0.0478,0.0000,-0.2591,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
8.9000,-0.0808,0.0478,0.0000,-0.2582,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
9.0000,-0.0808,0.0478,0.0000,-0.2564,GNSS_INS,1.0000,1.2927,-1,,28.5260,77.5706
9.1000,-0.0621,0.0544,0.0000,-0.2567,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.2000,-0.0621,0.0544,0.0000,-0.2555,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.3000,-0.0621,0.0544,0.0000,-0.2593,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.4000,-0.0621,0.0544,0.0000,-0.2608,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.5000,-0.0621,0.0544,0.0000,-0.2588,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.6000,-0.0621,0.0544,0.0000,-0.2587,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.7000,-0.0621,0.0544,0.0000,-0.2567,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.8000,-0.0621,0.0544,0.0000,-0.2554,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
9.9000,-0.0621,0.0544,0.0000,-0.2590,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
10.0000,-0.0621,0.0544,0.0000,-0.2571,GNSS_INS,1.0000,1.2235,-1,,28.5260,77.5706
10.1000,-0.0396,0.0696,0.0000,-0.2559,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.2000,-0.0396,0.0696,0.0000,-0.2587,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.3000,-0.0396,0.0696,0.0000,-0.2604,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.4000,-0.0396,0.0696,0.0000,-0.2605,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.5000,-0.0396,0.0696,0.0000,-0.2577,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.6000,-0.0396,0.0696,0.0000,-0.2553,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.7000,-0.0396,0.0696,0.0000,-0.2557,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.8000,-0.0396,0.0696,0.0000,-0.2589,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
10.9000,-0.0396,0.0696,0.0000,-0.2608,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
11.0000,-0.0396,0.0696,0.0000,-0.2597,GNSS_INS,1.0000,1.1643,-1,,28.5260,77.5706
11.1000,-0.0256,0.0694,0.0000,-0.2576,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.2000,-0.0256,0.0694,0.0000,-0.2592,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.3000,-0.0256,0.0694,0.0000,-0.2600,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.4000,-0.0256,0.0694,0.0000,-0.2578,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.5000,-0.0256,0.0694,0.0000,-0.2574,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.6000,-0.0256,0.0694,0.0000,-0.2568,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.7000,-0.0256,0.0694,0.0000,-0.2595,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.8000,-0.0256,0.0694,0.0000,-0.2545,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
11.9000,-0.0256,0.0694,0.0000,-0.2549,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
12.0000,-0.0256,0.0694,0.0000,-0.2573,GNSS_INS,1.0000,1.1130,-1,,28.5260,77.5706
12.1000,-0.0150,0.0659,0.0000,-0.2578,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.2000,-0.0150,0.0659,0.0000,-0.2524,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.3000,-0.0150,0.0659,0.0000,-0.2494,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.4000,-0.0150,0.0659,0.0000,-0.2517,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.5000,-0.0150,0.0659,0.0000,-0.2421,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.6000,-0.0150,0.0659,0.0000,-0.2400,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.7000,-0.0150,0.0659,0.0000,-0.2400,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.8000,-0.0150,0.0659,0.0000,-0.2399,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
12.9000,-0.0150,0.0659,0.0000,-0.2376,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
13.0000,-0.0150,0.0659,0.0000,-0.2455,GNSS_INS,1.0000,1.0679,-1,,28.5260,77.5706
13.1000,-0.0015,0.0706,0.0000,-0.2390,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.2000,-0.0015,0.0706,0.0000,-0.2391,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.3000,-0.0015,0.0706,0.0000,-0.2393,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.4000,-0.0015,0.0706,0.0000,-0.2472,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.5000,-0.0015,0.0706,0.0000,-0.2431,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.6000,-0.0015,0.0706,0.0000,-0.2442,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.7000,-0.0015,0.0706,0.0000,-0.2400,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.8000,-0.0015,0.0706,0.0000,-0.2343,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
13.9000,-0.0015,0.0706,0.0000,-0.2346,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
14.0000,-0.0015,0.0706,0.0000,-0.2405,GNSS_INS,1.0000,1.0279,-1,,28.5260,77.5706
14.1000,0.0073,0.0681,0.0000,-0.2432,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.2000,0.0073,0.0681,0.0000,-0.2338,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.3000,0.0073,0.0681,0.0000,-0.2360,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.4000,0.0073,0.0681,0.0000,-0.2356,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.5000,0.0073,0.0681,0.0000,-0.2346,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.6000,0.0073,0.0681,0.0000,-0.2297,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.7000,0.0073,0.0681,0.0000,-0.2294,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.8000,0.0073,0.0681,0.0000,-0.2325,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
14.9000,0.0073,0.0681,0.0000,-0.2307,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
15.0000,0.0073,0.0681,0.0000,-0.2318,GNSS_INS,1.0000,0.9920,-1,,28.5260,77.5706
15.1000,0.0183,0.0698,0.0000,-0.2297,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.2000,0.0183,0.0698,0.0000,-0.2324,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.3000,0.0183,0.0698,0.0000,-0.2266,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.4000,0.0183,0.0698,0.0000,-0.2313,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.5000,0.0183,0.0698,0.0000,-0.2351,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.6000,0.0183,0.0698,0.0000,-0.2348,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.7000,0.0183,0.0698,0.0000,-0.2368,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.8000,0.0183,0.0698,0.0000,-0.2409,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
15.9000,0.0183,0.0698,0.0000,-0.2422,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
16.0000,0.0183,0.0698,0.0000,-0.2375,GNSS_INS,1.0000,0.9597,-1,,28.5260,77.5706
16.1000,0.0279,0.0675,0.0000,-0.2384,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.2000,0.0279,0.0675,0.0000,-0.2425,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.3000,0.0279,0.0675,0.0000,-0.2447,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.4000,0.0279,0.0675,0.0000,-0.2409,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.5000,0.0279,0.0675,0.0000,-0.2391,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.6000,0.0279,0.0675,0.0000,-0.2417,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.7000,0.0279,0.0675,0.0000,-0.2377,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.8000,0.0279,0.0675,0.0000,-0.2337,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
16.9000,0.0279,0.0675,0.0000,-0.2346,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
17.0000,0.0279,0.0675,0.0000,-0.2353,GNSS_INS,1.0000,0.9304,-1,,28.5260,77.5706
17.1000,0.0416,0.0735,0.0000,-0.2367,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.2000,0.0416,0.0735,0.0000,-0.2377,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.3000,0.0416,0.0735,0.0000,-0.2363,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.4000,0.0416,0.0735,0.0000,-0.2326,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.5000,0.0416,0.0735,0.0000,-0.2352,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.6000,0.0416,0.0735,0.0000,-0.2334,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.7000,0.0416,0.0735,0.0000,-0.2308,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.8000,0.0416,0.0735,0.0000,-0.2319,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
17.9000,0.0416,0.0735,0.0000,-0.2328,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
18.0000,0.0416,0.0735,0.0000,-0.2320,GNSS_INS,1.0000,0.9035,-1,,28.5260,77.5706
18.1000,0.0533,0.0748,0.0000,-0.2324,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.2000,0.0533,0.0748,0.0000,-0.2283,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.3000,0.0533,0.0748,0.0000,-0.2285,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.4000,0.0533,0.0748,0.0000,-0.2261,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.5000,0.0533,0.0748,0.0000,-0.2239,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.6000,0.0533,0.0748,0.0000,-0.2281,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.7000,0.0533,0.0748,0.0000,-0.2319,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.8000,0.0533,0.0748,0.0000,-0.2265,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
18.9000,0.0533,0.0748,0.0000,-0.2267,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
19.0000,0.0533,0.0748,0.0000,-0.2229,GNSS_INS,1.0000,0.8789,-1,,28.5260,77.5706
19.1000,0.0608,0.0652,0.0000,-0.2187,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.2000,0.0608,0.0652,0.0000,-0.2230,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.3000,0.0608,0.0652,0.0000,-0.2248,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.4000,0.0608,0.0652,0.0000,-0.2269,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.5000,0.0608,0.0652,0.0000,-0.2310,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.6000,0.0608,0.0652,0.0000,-0.2307,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.7000,0.0608,0.0652,0.0000,-0.2312,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.8000,0.0608,0.0652,0.0000,-0.2296,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
19.9000,0.0608,0.0652,0.0000,-0.2252,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
20.0000,0.0608,0.0652,0.0000,-0.2256,GNSS_INS,1.0000,0.8562,-1,,28.5260,77.5706
20.1000,0.0700,0.0613,0.0000,-0.2309,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.2000,0.0700,0.0613,0.0000,-0.2307,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.3000,0.0700,0.0613,0.0000,-0.2230,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.4000,0.0700,0.0613,0.0000,-0.2197,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.5000,0.0700,0.0613,0.0000,-0.2245,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.6000,0.0700,0.0613,0.0000,-0.2249,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.7000,0.0700,0.0613,0.0000,-0.2279,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.8000,0.0700,0.0613,0.0000,-0.2260,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
20.9000,0.0700,0.0613,0.0000,-0.2175,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
21.0000,0.0700,0.0613,0.0000,-0.2200,GNSS_INS,1.0000,0.8351,-1,,28.5260,77.5706
21.1000,0.0773,0.0557,0.0000,-0.2206,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.2000,0.0773,0.0557,0.0000,-0.2239,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.3000,0.0773,0.0557,0.0000,-0.2191,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.4000,0.0773,0.0557,0.0000,-0.2223,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.5000,0.0773,0.0557,0.0000,-0.2212,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.6000,0.0773,0.0557,0.0000,-0.2207,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.7000,0.0773,0.0557,0.0000,-0.2184,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.8000,0.0773,0.0557,0.0000,-0.2136,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
21.9000,0.0773,0.0557,0.0000,-0.2174,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
22.0000,0.0773,0.0557,0.0000,-0.2162,GNSS_INS,1.0000,0.8156,-1,,28.5260,77.5706
22.1000,0.0839,0.0504,0.0000,-0.2156,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.2000,0.0839,0.0504,0.0000,-0.2204,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.3000,0.0839,0.0504,0.0000,-0.2177,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.4000,0.0839,0.0504,0.0000,-0.2189,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.5000,0.0839,0.0504,0.0000,-0.2196,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.6000,0.0839,0.0504,0.0000,-0.2182,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.7000,0.0839,0.0504,0.0000,-0.2262,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.8000,0.0839,0.0504,0.0000,-0.2225,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
22.9000,0.0839,0.0504,0.0000,-0.2171,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
23.0000,0.0839,0.0504,0.0000,-0.2201,GNSS_INS,1.0000,0.7973,-1,,28.5260,77.5706
23.1000,0.0878,0.0403,0.0000,-0.2196,GNSS_INS,1.0000,0.7802,-1,,28.5260,77.5706
23.2000,0.0878,0.0403,0.0000,-0.2231,GNSS_INS,1.0000,0.7802,-1,,28.5260,77.5706
23.3000,0.0878,0.0403,0.0000,-0.2253,GNSS_INS,1.0000,0.7802,-1,,28.5260,77.5706
23.4000,0.0878,0.0403,0.0000,-0.2205,GNSS_INS,1.0000,0.7802,-1,,28.5260,77.5706
23.5000,0.0878,0.0403,0.0000,-0.2199,GNSS_INS,1.0000,0.7802,-1,,28.5260,77.5706
23.6000,0.0878,0.0403,0.0000,-0.2186,GNSS_INS,1.0000,0.7802,-1,,28.5260,77.5706
